<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
GAZP,60,16/04/20,15:00:00,187.3400000,187.9000000,186.9000000,187.6600000
GAZP,60,16/04/20,16:00:00,187.6700000,188.5000000,187.4100000,187.8000000
GAZP,60,16/04/20,17:00:00,187.8300000,188.3400000,185.0800000,185.1200000
GAZP,60,16/04/20,18:00:00,185.0900000,186.9000000,185.0100000,185.4600000
GAZP,60,16/04/20,19:00:00,185.4300000,186.0700000,184.0000000,184.3000000
GAZP,60,17/04/20,11:00:00,187.0700000,187.8700000,185.7000000,186.0000000
GAZP,60,17/04/20,12:00:00,185.9700000,186.4000000,183.8100000,183.9900000
GAZP,60,17/04/20,13:00:00,183.9600000,186.1900000,183.5400000,185.4200000
GAZP,60,17/04/20,14:00:00,185.5000000,186.1500000,185.0000000,185.6500000
GAZP,60,17/04/20,15:00:00,185.6000000,185.8900000,185.0300000,185.3000000
GAZP,60,17/04/20,16:00:00,185.3100000,185.7900000,184.3000000,185.6600000
GAZP,60,17/04/20,17:00:00,185.7100000,185.9500000,184.8000000,185.4100000
GAZP,60,17/04/20,18:00:00,185.3800000,185.5000000,184.3200000,184.7300000
GAZP,60,17/04/20,19:00:00,184.7300000,185.2800000,184.5500000,184.6800000
GAZP,60,20/04/20,11:00:00,184.1100000,186.2500000,184.0200000,185.5100000
GAZP,60,20/04/20,12:00:00,185.5100000,185.6600000,184.5000000,184.9200000
GAZP,60,20/04/20,13:00:00,184.9400000,185.4900000,184.7500000,184.9400000
GAZP,60,20/04/20,14:00:00,184.9200000,185.1300000,184.5100000,184.9100000
GAZP,60,20/04/20,15:00:00,184.9000000,184.9600000,183.3000000,183.4600000
GAZP,60,20/04/20,16:00:00,183.4600000,184.3900000,183.2000000,183.2600000
GAZP,60,20/04/20,17:00:00,183.2600000,185.0500000,183.0000000,184.8100000
GAZP,60,20/04/20,18:00:00,184.8100000,184.9000000,184.0100000,184.8600000
GAZP,60,20/04/20,19:00:00,184.8500000,185.6700000,184.8000000,185.5100000
GAZP,60,21/04/20,11:00:00,183.1700000,184.5000000,180.9100000,181.6700000
GAZP,60,21/04/20,12:00:00,181.6700000,183.5700000,180.9400000,183.0700000
GAZP,60,21/04/20,13:00:00,183.1300000,183.4600000,180.5000000,181.8000000
GAZP,60,21/04/20,14:00:00,181.7400000,182.8000000,181.3100000,182.3300000
GAZP,60,21/04/20,15:00:00,182.3200000,182.5400000,181.0000000,181.3000000
GAZP,60,21/04/20,16:00:00,181.2800000,181.5700000,180.0000000,180.2000000
GAZP,60,21/04/20,17:00:00,180.2000000,182.1300000,179.0500000,181.6700000
GAZP,60,21/04/20,18:00:00,181.7200000,182.8000000,180.6800000,182.3400000
GAZP,60,21/04/20,19:00:00,182.2600000,182.9900000,181.8900000,181.9200000
GAZP,60,22/04/20,11:00:00,181.0900000,184.2900000,180.3300000,183.4300000
GAZP,60,22/04/20,12:00:00,183.3600000,185.1700000,182.9700000,185.1500000
GAZP,60,22/04/20,13:00:00,185.1700000,185.6000000,184.3800000,185.5300000
GAZP,60,22/04/20,14:00:00,185.5700000,185.9500000,184.1600000,185.0300000
GAZP,60,22/04/20,15:00:00,185.0300000,185.4000000,184.4300000,185.3000000
GAZP,60,22/04/20,16:00:00,185.2900000,187.9000000,185.1000000,187.3500000
GAZP,60,22/04/20,17:00:00,187.4100000,188.1000000,186.7000000,186.9400000
GAZP,60,22/04/20,18:00:00,186.9100000,187.9500000,186.0000000,187.6900000
GAZP,60,22/04/20,19:00:00,187.6600000,188.5500000,187.1800000,188.3600000
GAZP,60,23/04/20,11:00:00,189.9800000,190.7800000,187.6300000,187.7500000
GAZP,60,23/04/20,12:00:00,187.7500000,189.1000000,187.5000000,187.9000000
GAZP,60,23/04/20,13:00:00,187.9000000,189.7900000,187.8000000,189.6100000
GAZP,60,23/04/20,14:00:00,189.6800000,189.8900000,189.0000000,189.5200000
GAZP,60,23/04/20,15:00:00,189.5300000,189.9800000,188.6000000,188.7500000
GAZP,60,23/04/20,16:00:00,188.7200000,189.9500000,188.5000000,189.5800000
GAZP,60,23/04/20,17:00:00,189.5600000,190.6000000,189.0500000,189.5900000
GAZP,60,23/04/20,18:00:00,189.6200000,191.5900000,189.2700000,190.4000000
GAZP,60,23/04/20,19:00:00,190.4000000,190.5600000,188.7300000,188.7300000
GAZP,60,24/04/20,11:00:00,187.9400000,187.9400000,185.9000000,186.3500000
GAZP,60,24/04/20,12:00:00,186.3600000,186.7400000,185.3000000,185.8100000
GAZP,60,24/04/20,13:00:00,185.8600000,187.5000000,185.8000000,186.8300000
GAZP,60,24/04/20,14:00:00,186.8200000,187.4000000,186.4000000,187.1800000
GAZP,60,24/04/20,15:00:00,187.1800000,187.9500000,186.8000000,187.1300000
GAZP,60,24/04/20,16:00:00,187.1300000,187.5500000,186.5000000,187.1100000
GAZP,60,24/04/20,17:00:00,187.1200000,187.3600000,185.6000000,185.7300000
GAZP,60,24/04/20,18:00:00,185.7100000,186.2400000,185.1000000,185.1000000
GAZP,60,24/04/20,19:00:00,185.1400000,186.1200000,185.1000000,185.7100000
GAZP,60,27/04/20,11:00:00,186.5300000,187.3800000,186.1900000,186.9800000
GAZP,60,27/04/20,12:00:00,186.9800000,188.4700000,186.7100000,187.9800000
GAZP,60,27/04/20,13:00:00,187.9500000,188.3400000,187.5800000,188.2500000
GAZP,60,27/04/20,14:00:00,188.3000000,188.3400000,186.9200000,187.2600000
GAZP,60,27/04/20,15:00:00,187.2400000,187.3900000,186.8200000,186.8800000
GAZP,60,27/04/20,16:00:00,186.8800000,187.0000000,186.1900000,186.6600000
GAZP,60,27/04/20,17:00:00,186.6600000,186.9800000,185.6900000,186.2400000
GAZP,60,27/04/20,18:00:00,186.2400000,187.4400000,186.0900000,186.9500000
GAZP,60,27/04/20,19:00:00,186.9800000,187.2000000,186.2900000,186.2900000
GAZP,60,28/04/20,11:00:00,185.9300000,187.3500000,185.7600000,187.0700000
GAZP,60,28/04/20,12:00:00,187.0900000,187.6700000,186.2000000,187.5400000
GAZP,60,28/04/20,13:00:00,187.5100000,190.0000000,187.2200000,189.3800000
GAZP,60,28/04/20,14:00:00,189.3900000,189.9800000,188.5900000,189.2500000
GAZP,60,28/04/20,15:00:00,189.2600000,189.2900000,188.1000000,189.0600000
GAZP,60,28/04/20,16:00:00,189.1000000,189.7300000,188.7000000,189.6900000
GAZP,60,28/04/20,17:00:00,189.6800000,190.6500000,188.9000000,188.9400000
GAZP,60,28/04/20,18:00:00,189.0000000,190.1500000,187.6000000,187.7700000
GAZP,60,28/04/20,19:00:00,187.7600000,188.6300000,187.5800000,188.5000000
GAZP,60,29/04/20,11:00:00,189.7800000,191.9600000,188.5300000,191.5700000
GAZP,60,29/04/20,12:00:00,191.5500000,192.2500000,191.1600000,192.2500000
GAZP,60,29/04/20,13:00:00,192.1800000,194.3800000,191.8200000,193.7800000
GAZP,60,29/04/20,14:00:00,193.8000000,193.9200000,192.5500000,192.8100000
GAZP,60,29/04/20,15:00:00,192.8400000,193.4800000,192.1300000,192.5500000
GAZP,60,29/04/20,16:00:00,192.5100000,193.7500000,191.5600000,193.6200000
GAZP,60,29/04/20,17:00:00,193.6100000,195.0000000,193.3200000,194.8600000
GAZP,60,29/04/20,18:00:00,194.8300000,195.2300000,193.8000000,193.9200000
GAZP,60,29/04/20,19:00:00,193.9200000,194.2000000,192.6500000,193.8700000
GAZP,60,30/04/20,11:00:00,195.4400000,196.2000000,193.7500000,194.2200000
GAZP,60,30/04/20,12:00:00,194.2000000,194.4100000,193.0500000,193.7700000
GAZP,60,30/04/20,13:00:00,193.7500000,194.5000000,193.1500000,194.0200000
GAZP,60,30/04/20,14:00:00,194.0200000,194.1400000,191.9500000,192.2000000
GAZP,60,30/04/20,15:00:00,192.2000000,192.7800000,190.6100000,191.4200000
GAZP,60,30/04/20,16:00:00,191.3500000,192.3200000,191.0000000,191.3500000
GAZP,60,30/04/20,17:00:00,191.3500000,191.9400000,190.5000000,191.5200000
GAZP,60,30/04/20,18:00:00,191.5700000,191.8300000,190.2000000,190.4300000
GAZP,60,30/04/20,19:00:00,190.4500000,190.8500000,189.6200000,190.0000000
GAZP,60,04/05/20,11:00:00,188.0000000,188.1700000,184.5200000,185.3900000
GAZP,60,04/05/20,12:00:00,185.3800000,185.7700000,184.8000000,185.1700000
GAZP,60,04/05/20,13:00:00,185.1900000,185.9700000,185.0500000,185.8100000
GAZP,60,04/05/20,14:00:00,185.8100000,186.4400000,185.6000000,185.7200000
GAZP,60,04/05/20,15:00:00,185.7400000,186.3000000,185.7100000,186.1200000
GAZP,60,04/05/20,16:00:00,186.0900000,187.1200000,186.0500000,186.4100000
GAZP,60,04/05/20,17:00:00,186.4100000,187.4700000,186.0500000,187.1400000
GAZP,60,04/05/20,18:00:00,187.1500000,187.9000000,186.7100000,186.7100000
GAZP,60,04/05/20,19:00:00,186.7200000,186.8900000,185.7000000,185.7000000
GAZP,60,05/05/20,11:00:00,188.3900000,189.6900000,188.1100000,188.9100000
GAZP,60,05/05/20,12:00:00,188.9000000,188.9900000,187.3000000,187.6600000
GAZP,60,05/05/20,13:00:00,187.6500000,189.4200000,187.5200000,188.9900000
GAZP,60,05/05/20,14:00:00,189.0000000,189.8000000,188.3000000,188.7100000
GAZP,60,05/05/20,15:00:00,188.7000000,189.3900000,188.6100000,189.1700000
GAZP,60,05/05/20,16:00:00,189.1700000,189.3600000,188.5300000,189.1800000
GAZP,60,05/05/20,17:00:00,189.1600000,189.8500000,188.8500000,189.8000000
GAZP,60,05/05/20,18:00:00,189.8000000,190.3900000,189.2000000,189.5300000
GAZP,60,05/05/20,19:00:00,189.5100000,190.2000000,189.5000000,190.0000000
GAZP,60,06/05/20,11:00:00,190.5300000,190.8500000,188.8500000,188.8500000
GAZP,60,06/05/20,12:00:00,188.9000000,190.3200000,188.6800000,190.0700000
GAZP,60,06/05/20,13:00:00,190.0700000,191.0500000,189.8300000,190.8500000
GAZP,60,06/05/20,14:00:00,190.8500000,190.9100000,189.9100000,190.6400000
GAZP,60,06/05/20,15:00:00,190.5900000,190.7000000,189.2700000,189.6200000
GAZP,60,06/05/20,16:00:00,189.6000000,189.8200000,188.0300000,188.5900000
GAZP,60,06/05/20,17:00:00,188.6000000,189.0700000,187.4200000,187.6100000
GAZP,60,06/05/20,18:00:00,187.6100000,188.3500000,187.0500000,188.2000000
GAZP,60,06/05/20,19:00:00,188.2000000,188.2400000,187.0500000,187.0500000
GAZP,60,07/05/20,11:00:00,187.5200000,188.7300000,187.4800000,188.0200000
GAZP,60,07/05/20,12:00:00,188.0800000,188.8500000,187.5100000,188.3800000
GAZP,60,07/05/20,13:00:00,188.3800000,189.5300000,188.3100000,189.4200000
GAZP,60,07/05/20,14:00:00,189.4100000,189.5000000,188.8300000,189.3300000
GAZP,60,07/05/20,15:00:00,189.3800000,190.3000000,189.2500000,189.8400000
GAZP,60,07/05/20,16:00:00,189.8400000,189.9100000,188.2600000,188.4200000
GAZP,60,07/05/20,17:00:00,188.4400000,188.5000000,186.2900000,187.3200000
GAZP,60,07/05/20,18:00:00,187.3100000,187.3700000,185.5000000,186.2600000
GAZP,60,07/05/20,19:00:00,186.2500000,187.0700000,185.8500000,185.8500000
GAZP,60,08/05/20,11:00:00,186.3400000,186.6400000,183.5400000,183.7800000
GAZP,60,08/05/20,12:00:00,183.7800000,185.2600000,183.1900000,184.2700000
GAZP,60,08/05/20,13:00:00,184.4700000,185.1800000,183.1000000,184.2400000
GAZP,60,08/05/20,14:00:00,184.2400000,184.3900000,183.1200000,183.9600000
GAZP,60,08/05/20,15:00:00,183.9600000,184.3300000,183.1700000,183.4800000
GAZP,60,08/05/20,16:00:00,183.5000000,184.4500000,183.3000000,184.2800000
GAZP,60,08/05/20,17:00:00,184.3200000,184.9400000,184.2000000,184.8000000
GAZP,60,08/05/20,18:00:00,184.8400000,185.7000000,184.7900000,185.4000000
GAZP,60,08/05/20,19:00:00,185.4000000,185.7000000,185.2900000,185.3400000
